i,j,x,y,rho,u,v,p,in_wedge
46,0,2.3250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
47,0,2.3750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
48,0,2.4250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
49,0,2.4750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
50,0,2.5250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
51,0,2.5750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
52,0,2.6250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
53,0,2.6750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
54,0,2.7250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
55,0,2.7750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
56,0,2.8250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
57,0,2.8750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
58,0,2.9250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
59,0,2.9750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
60,0,3.0250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
61,0,3.0750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
62,0,3.1250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
63,0,3.1750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
64,0,3.2250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
65,0,3.2750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
66,0,3.3250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
67,0,3.3750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
68,0,3.4250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
69,0,3.4750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
70,0,3.5250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
71,0,3.5750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
72,0,3.6250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
73,0,3.6750,0.0250,1.000000e+00,3.549648e+00,-3.001348e-17,1.000000e+00,0
74,0,3.7250,0.0250,1.000000e+00,3.549648e+00,-7.781754e-16,1.000000e+00,0
75,0,3.7750,0.0250,1.000000e+00,3.549648e+00,-9.947395e-15,1.000000e+00,0
76,0,3.8250,0.0250,1.000000e+00,3.549648e+00,-1.117370e-13,1.000000e+00,0
77,0,3.8750,0.0250,1.000000e+00,3.549648e+00,-1.228029e-12,1.000000e+00,0
78,0,3.9250,0.0250,1.000000e+00,3.549648e+00,-1.334156e-11,1.000000e+00,0
79,0,3.9750,0.0250,1.000000e+00,3.549648e+00,-1.426431e-10,1.000000e+00,0
80,0,4.0250,0.0250,1.000000e+00,3.549648e+00,-1.491029e-09,1.000000e+00,0
81,0,4.0750,0.0250,1.000000e+00,3.549648e+00,-2.592945e-08,1.000000e+00,0
82,0,4.1250,0.0250,1.877309e+00,2.291842e+00,-3.013024e-02,3.912171e+00,0
83,0,4.1750,0.0250,3.769230e+00,6.863156e-01,-1.483285e-03,1.118646e+01,0
84,0,4.2250,0.0250,4.112010e+00,5.217371e-01,1.199088e-02,1.267729e+01,0
85,0,4.2750,0.0250,4.191571e+00,5.153739e-01,1.538218e-02,1.302271e+01,0
86,0,4.3250,0.0250,4.258529e+00,4.968519e-01,2.478795e-02,1.333895e+01,0
87,0,4.3750,0.0250,4.301056e+00,4.378359e-01,4.117797e-02,1.352686e+01,0
88,0,4.4250,0.0250,4.281048e+00,3.274083e-01,5.783916e-02,1.351380e+01,0
89,0,4.4750,0.0250,4.138786e+00,1.754696e-01,7.305703e-02,1.338086e+01,0
90,0,4.5250,0.0250,4.266235e+00,-2.324346e-03,8.630989e-02,1.317694e+01,0
91,0,4.5750,0.0250,4.389694e+00,-1.780027e-01,8.837219e-02,1.294319e+01,0
92,0,4.6250,0.0250,4.385407e+00,-3.195385e-01,7.048967e-02,1.281877e+01,0
93,0,4.6750,0.0250,4.380268e+00,-4.195382e-01,3.649018e-02,1.272251e+01,0
94,0,4.7250,0.0250,4.346716e+00,-4.811955e-01,5.749085e-03,1.255311e+01,0
95,0,4.7750,0.0250,4.357460e+00,-4.868421e-01,-1.294709e-02,1.263033e+01,0
96,0,4.8250,0.0250,4.429315e+00,-4.272398e-01,-4.375873e-02,1.283409e+01,0
97,0,4.8750,0.0250,4.596904e+00,-3.123208e-01,-6.867782e-02,1.332601e+01,0
98,0,4.9250,0.0250,4.786711e+00,-1.447208e-01,-8.230240e-02,1.384470e+01,0
99,0,4.9750,0.0250,5.001300e+00,3.840180e-02,-8.504455e-02,1.442422e+01,0
100,0,5.0250,0.0250,5.190692e+00,2.230763e-01,-8.444406e-02,1.495361e+01,0
101,0,5.0750,0.0250,5.339260e+00,3.994645e-01,-8.124940e-02,1.532657e+01,0
102,0,5.1250,0.0250,5.486883e+00,5.594211e-01,-7.608662e-02,1.548549e+01,0
103,0,5.1750,0.0250,5.519877e+00,7.033846e-01,-6.912218e-02,1.544980e+01,0
104,0,5.2250,0.0250,5.506604e+00,8.378119e-01,-6.117824e-02,1.531309e+01,0
105,0,5.2750,0.0250,5.470982e+00,9.596816e-01,-5.298697e-02,1.509316e+01,0
106,0,5.3250,0.0250,5.417352e+00,1.069256e+00,-4.520657e-02,1.482121e+01,0
107,0,5.3750,0.0250,5.351564e+00,1.167612e+00,-3.810190e-02,1.451993e+01,0
108,0,5.4250,0.0250,5.278009e+00,1.255919e+00,-3.180628e-02,1.420364e+01,0
109,0,5.4750,0.0250,5.199198e+00,1.335137e+00,-2.623682e-02,1.387989e+01,0
110,0,5.5250,0.0250,5.116701e+00,1.406001e+00,-2.146645e-02,1.355270e+01,0
111,0,5.5750,0.0250,5.031796e+00,1.469600e+00,-1.747630e-02,1.322497e+01,0
112,0,5.6250,0.0250,4.944687e+00,1.526780e+00,-1.402655e-02,1.289657e+01,0
113,0,5.6750,0.0250,4.855000e+00,1.578045e+00,-1.108648e-02,1.256696e+01,0
114,0,5.7250,0.0250,4.766078e+00,1.625203e+00,-8.735993e-03,1.224550e+01,0
115,0,5.7750,0.0250,4.680262e+00,1.669748e+00,-6.761961e-03,1.193613e+01,0
116,0,5.8250,0.0250,4.598500e+00,1.712269e+00,-5.126998e-03,1.164313e+01,0
117,0,5.8750,0.0250,4.519550e+00,1.753202e+00,-3.926839e-03,1.136340e+01,0
118,0,5.9250,0.0250,4.442397e+00,1.792989e+00,-2.859295e-03,1.109415e+01,0
119,0,5.9750,0.0250,4.365887e+00,1.830690e+00,-1.745438e-03,1.083042e+01,0
120,0,6.0250,0.0250,4.290675e+00,1.866059e+00,-7.992843e-04,1.057386e+01,0
121,0,6.0750,0.0250,4.216116e+00,1.899996e+00,4.019738e-05,1.031988e+01,0
122,0,6.1250,0.0250,4.142192e+00,1.933031e+00,8.658888e-04,1.006729e+01,0
123,0,6.1750,0.0250,4.070463e+00,1.965194e+00,1.584576e-03,9.821407e+00,0
124,0,6.2250,0.0250,4.001407e+00,1.996869e+00,2.191855e-03,9.584004e+00,0
125,0,6.2750,0.0250,3.934965e+00,2.028242e+00,2.713880e-03,9.355081e+00,0
126,0,6.3250,0.0250,3.870617e+00,2.059249e+00,3.167348e-03,9.133365e+00,0
127,0,6.3750,0.0250,3.807611e+00,2.089732e+00,3.574448e-03,8.916921e+00,0
128,0,6.4250,0.0250,3.745438e+00,2.119602e+00,3.968434e-03,8.704581e+00,0
129,0,6.4750,0.0250,3.684046e+00,2.148907e+00,4.369371e-03,8.496445e+00,0
130,0,6.5250,0.0250,3.623703e+00,2.177752e+00,4.791106e-03,8.293283e+00,0
131,0,6.5750,0.0250,3.564770e+00,2.206221e+00,5.237906e-03,8.095810e+00,0
132,0,6.6250,0.0250,3.507510e+00,2.234358e+00,5.698180e-03,7.904541e+00,0
133,0,6.6750,0.0250,3.452063e+00,2.262176e+00,6.147572e-03,7.719598e+00,0
134,0,6.7250,0.0250,3.398475e+00,2.289647e+00,6.582564e-03,7.540772e+00,0
135,0,6.7750,0.0250,3.346530e+00,2.316645e+00,6.997819e-03,7.367174e+00,0
136,0,6.8250,0.0250,3.295698e+00,2.342925e+00,7.388537e-03,7.197181e+00,0
137,0,6.8750,0.0250,3.245422e+00,2.368279e+00,7.758656e-03,7.029319e+00,0
138,0,6.9250,0.0250,3.195528e+00,2.392712e+00,8.106430e-03,6.863462e+00,0
139,0,6.9750,0.0250,3.146243e+00,2.416448e+00,8.431067e-03,6.700623e+00,0
140,0,7.0250,0.0250,3.097976e+00,2.439789e+00,8.748477e-03,6.542161e+00,0
141,0,7.0750,0.0250,3.051123e+00,2.462999e+00,9.074457e-03,6.389244e+00,0
142,0,7.1250,0.0250,3.005934e+00,2.486234e+00,9.394560e-03,6.242641e+00,0
143,0,7.1750,0.0250,2.962411e+00,2.509588e+00,9.680188e-03,6.102463e+00,0
144,0,7.2250,0.0250,2.920025e+00,2.532831e+00,9.939423e-03,5.967316e+00,0
145,0,7.2750,0.0250,2.878145e+00,2.555622e+00,1.019676e-02,5.835434e+00,0
146,0,7.3250,0.0250,2.836524e+00,2.577789e+00,1.045963e-02,5.706069e+00,0
147,0,7.3750,0.0250,2.795089e+00,2.599238e+00,1.072723e-02,5.578892e+00,0
148,0,7.4250,0.0250,2.753866e+00,2.619940e+00,1.099467e-02,5.453856e+00,0
149,0,7.4750,0.0250,2.713014e+00,2.639973e+00,1.126471e-02,5.331294e+00,0
150,0,7.5250,0.0250,2.672905e+00,2.659543e+00,1.154897e-02,5.212107e+00,0
151,0,7.5750,0.0250,2.634038e+00,2.678910e+00,1.184856e-02,5.097446e+00,0
152,0,7.6250,0.0250,2.596684e+00,2.698227e+00,1.212046e-02,4.987846e+00,0
153,0,7.6750,0.0250,2.560675e+00,2.717449e+00,1.235746e-02,4.882744e+00,0
154,0,7.7250,0.0250,2.525598e+00,2.736378e+00,1.257431e-02,4.780981e+00,0
155,0,7.7750,0.0250,2.491026e+00,2.754785e+00,1.277386e-02,4.681409e+00,0
156,0,7.8250,0.0250,2.456636e+00,2.772502e+00,1.295130e-02,4.583212e+00,0
157,0,7.8750,0.0250,2.422270e+00,2.789463e+00,1.310159e-02,4.486019e+00,0
158,0,7.9250,0.0250,2.387932e+00,2.805711e+00,1.322632e-02,4.389898e+00,0
159,0,7.9750,0.0250,2.353778e+00,2.821377e+00,1.333409e-02,4.295246e+00,0
160,0,8.0250,0.0250,2.320055e+00,2.836643e+00,1.343625e-02,4.202682e+00,0
161,0,8.0750,0.0250,2.287021e+00,2.851698e+00,1.354011e-02,4.112809e+00,0
162,0,8.1250,0.0250,2.254871e+00,2.866688e+00,1.365375e-02,4.026106e+00,0
163,0,8.1750,0.0250,2.223762e+00,2.881708e+00,1.378747e-02,3.942908e+00,0
164,0,8.2250,0.0250,2.193823e+00,2.896874e+00,1.393461e-02,3.863550e+00,0
165,0,8.2750,0.0250,2.164898e+00,2.912141e+00,1.406384e-02,3.787597e+00,0
166,0,8.3250,0.0250,2.136394e+00,2.927049e+00,1.418040e-02,3.713533e+00,0
167,0,8.3750,0.0250,2.108009e+00,2.941391e+00,1.428386e-02,3.640534e+00,0
168,0,8.4250,0.0250,2.079684e+00,2.955128e+00,1.436804e-02,3.568412e+00,0
169,0,8.4750,0.0250,2.051519e+00,2.968339e+00,1.443446e-02,3.497337e+00,0
170,0,8.5250,0.0250,2.023697e+00,2.981189e+00,1.449264e-02,3.427750e+00,0
171,0,8.5750,0.0250,1.996444e+00,2.993857e+00,1.455127e-02,3.360122e+00,0
172,0,8.6250,0.0250,1.969969e+00,3.006492e+00,1.461578e-02,3.294899e+00,0
173,0,8.6750,0.0250,1.944371e+00,3.019169e+00,1.468164e-02,3.232229e+00,0
174,0,8.7250,0.0250,1.919644e+00,3.031905e+00,1.473853e-02,3.172023e+00,0
175,0,8.7750,0.0250,1.895469e+00,3.044444e+00,1.478995e-02,3.113467e+00,0
176,0,8.8250,0.0250,1.871596e+00,3.056617e+00,1.483840e-02,3.056031e+00,0
177,0,8.8750,0.0250,1.847915e+00,3.068329e+00,1.488066e-02,2.999371e+00,0
178,0,8.9250,0.0250,1.824438e+00,3.079648e+00,1.491261e-02,2.943633e+00,0
179,0,8.9750,0.0250,1.801216e+00,3.090619e+00,1.493447e-02,2.888858e+00,0
180,0,9.0250,0.0250,1.778420e+00,3.101432e+00,1.495044e-02,2.835563e+00,0
181,0,9.0750,0.0250,1.756125e+00,3.112141e+00,1.496142e-02,2.783713e+00,0
182,0,9.1250,0.0250,1.734363e+00,3.122850e+00,1.497001e-02,2.733663e+00,0
183,0,9.1750,0.0250,1.713146e+00,3.133497e+00,1.497218e-02,2.685016e+00,0
184,0,9.2250,0.0250,1.692352e+00,3.144071e+00,1.497132e-02,2.637928e+00,0
185,0,9.2750,0.0250,1.671884e+00,3.154458e+00,1.496898e-02,2.591673e+00,0
186,0,9.3250,0.0250,1.651646e+00,3.164583e+00,1.496504e-02,2.546474e+00,0
187,0,9.3750,0.0250,1.631538e+00,3.174363e+00,1.495876e-02,2.501642e+00,0
188,0,9.4250,0.0250,1.611578e+00,3.183806e+00,1.494895e-02,2.457698e+00,0
189,0,9.4750,0.0250,1.591753e+00,3.192916e+00,1.493465e-02,2.414097e+00,0
190,0,9.5250,0.0250,1.572240e+00,3.201789e+00,1.491628e-02,2.371650e+00,0
191,0,9.5750,0.0250,1.552978e+00,3.210508e+00,1.489559e-02,2.329811e+00,0
192,0,9.6250,0.0250,1.534211e+00,3.219173e+00,1.487477e-02,2.289508e+00,0
193,0,9.6750,0.0250,1.515830e+00,3.227841e+00,1.485434e-02,2.250034e+00,0
194,0,9.7250,0.0250,1.498030e+00,3.236554e+00,1.483327e-02,2.212210e+00,0
195,0,9.7750,0.0250,1.480741e+00,3.245401e+00,1.481132e-02,2.175448e+00,0
196,0,9.8250,0.0250,1.464137e+00,3.254455e+00,1.479091e-02,2.140541e+00,0
197,0,9.8750,0.0250,1.448029e+00,3.263821e+00,1.477251e-02,2.106650e+00,0
198,0,9.9250,0.0250,1.432236e+00,3.272818e+00,1.475428e-02,2.073833e+00,0
199,0,9.9750,0.0250,1.408637e+00,3.285764e+00,1.472293e-02,2.025100e+00,0
0,1,0.0250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
1,1,0.0750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
2,1,0.1250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
3,1,0.1750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
4,1,0.2250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
5,1,0.2750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
6,1,0.3250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
7,1,0.3750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
8,1,0.4250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
9,1,0.4750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
10,1,0.5250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
11,1,0.5750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
12,1,0.6250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
13,1,0.6750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
14,1,0.7250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
15,1,0.7750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
16,1,0.8250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
17,1,0.8750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
18,1,0.9250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
19,1,0.9750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
20,1,1.0250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
21,1,1.0750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
22,1,1.1250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
23,1,1.1750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
24,1,1.2250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
25,1,1.2750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
26,1,1.3250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
27,1,1.3750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
28,1,1.4250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
29,1,1.4750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
30,1,1.5250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
31,1,1.5750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
32,1,1.6250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
33,1,1.6750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
34,1,1.7250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
35,1,1.7750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
36,1,1.8250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
37,1,1.8750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
38,1,1.9250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
39,1,1.9750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
40,1,2.0250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
41,1,2.0750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
42,1,2.1250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
43,1,2.1750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
44,1,2.2250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
45,1,2.2750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
46,1,2.3250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
47,1,2.3750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
48,1,2.4250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
49,1,2.4750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
50,1,2.5250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
51,1,2.5750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
52,1,2.6250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
53,1,2.6750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
54,1,2.7250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
55,1,2.7750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
56,1,2.8250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
57,1,2.8750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
58,1,2.9250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
59,1,2.9750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
60,1,3.0250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
61,1,3.0750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
62,1,3.1250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
63,1,3.1750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
64,1,3.2250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
65,1,3.2750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
66,1,3.3250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
67,1,3.3750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
68,1,3.4250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
69,1,3.4750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
70,1,3.5250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
71,1,3.5750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
72,1,3.6250,0.0750,1.000000e+00,3.549648e+00,-7.570860e-18,1.000000e+00,0
73,1,3.6750,0.0750,1.000000e+00,3.549648e+00,-4.558436e-16,1.000000e+00,0
74,1,3.7250,0.0750,1.000000e+00,3.549648e+00,-8.618817e-15,1.000000e+00,0
75,1,3.7750,0.0750,1.000000e+00,3.549648e+00,-1.018609e-13,1.000000e+00,0
76,1,3.8250,0.0750,1.000000e+00,3.549648e+00,-1.128149e-12,1.000000e+00,0
77,1,3.8750,0.0750,1.000000e+00,3.549648e+00,-1.239602e-11,1.000000e+00,0
78,1,3.9250,0.0750,1.000000e+00,3.549648e+00,-1.347076e-10,1.000000e+00,0
79,1,3.9750,0.0750,1.000000e+00,3.549648e+00,-1.439384e-09,1.000000e+00,0
80,1,4.0250,0.0750,1.000000e+00,3.549648e+00,-1.501463e-08,1.000000e+00,0
81,1,4.0750,0.0750,1.000000e+00,3.549648e+00,-3.199252e-07,1.000000e+00,0
82,1,4.1250,0.0750,1.956088e+00,2.040188e+00,2.760853e-02,4.457302e+00,0
83,1,4.1750,0.0750,3.626128e+00,4.672742e-01,3.896757e-02,1.108545e+01,0
84,1,4.2250,0.0750,3.994770e+00,3.552918e-01,3.605762e-02,1.257938e+01,0
85,1,4.2750,0.0750,4.101862e+00,3.655647e-01,4.438257e-02,1.299065e+01,0
86,1,4.3250,0.0750,4.181757e+00,3.564068e-01,7.240936e-02,1.329245e+01,0
87,1,4.3750,0.0750,4.250570e+00,3.184269e-01,1.116704e-01,1.348731e+01,0
88,1,4.4250,0.0750,4.242171e+00,2.587499e-01,1.464542e-01,1.344895e+01,0
